project_id,year,domain,model_type,dataset_size,class_imbalance_ratio,label_noise_level,missing_data_ratio,data_leakage,overfitting_score,train_val_gap,unstable_training,underfitting_flag,accuracy,precision,recall,f1_score,roc_auc,failure_type,applied_augmentation,rebalancing_method,architecture_change,threshold_optimization,post_fix_f1_score
PRJ_95,2023,medical,Hybrid,34551,0.3591887346858768,0.24041007474585568,0.19164713099291084,0,0.17825246690464158,0.2743645084199455,1,0,0.7934463320169249,0.8699931933428059,0.9751563764652958,0.6985298054431419,0.6710277286512157,deployment_shift,GAN,oversampling,0,1,0.7832258202963334
PRJ_96,2020,nlp,DenseNet,95288,0.07011032040767476,0.20930118825602254,0.23240423071892105,0,0.18610141784627732,0.3210573239182842,0,0,0.8130327759405351,0.5667399862079718,0.5403007568785623,0.7546123604281036,0.8547787574408178,class_imbalance,none,class_weight,0,0,0.975157964403246
PRJ_97,2023,medical,EfficientNet,75471,0.5845523422344051,0.04060622468330566,0.18784377150726142,0,0.2756123386789454,0.31485064104064164,1,0,0.7627820625068558,0.7144434394305192,0.9223947181430108,0.5692898693443371,0.6938486570334297,deployment_shift,MixUp,oversampling,0,1,0.6330814726156213
PRJ_98,2021,nlp,DenseNet,77954,0.24258658954860865,0.0945568563292077,0.19296443154540532,0,0.39344784656359155,0.33114735012886914,0,0,0.5345698443050186,0.7472405656475465,0.9897754201908784,0.44905219790831086,0.650737775332936,label_noise,MixUp,undersampling,1,0,0.6455419442759288
PRJ_99,2023,nlp,CNN,19946,0.5243506508011637,0.05490463327041815,0.0055087900743760465,0,0.980516822001106,0.09096379834455158,0,0,0.7880032158652452,0.8958499942266758,0.7744193283600294,0.6753047257846726,0.8145150563016822,label_noise,SMOTE,none,0,1,0.7430727748021855
PRJ_100,2025,finance,XGBoost,31151,0.2117013482749841,0.02926875307178992,0.21549672710106807,0,0.9780618179735285,0.31759588654720244,0,0,0.6840649057953758,0.9360678500112383,0.7724238795422578,0.5216723488910093,0.8654487562541888,data_quality,GAN,oversampling,1,0,0.6297898608522804
PRJ_101,2025,fraud,Hybrid,14065,0.21110045147030854,0.28399138625988213,0.14004556459372797,0,0.2824308986865117,0.1562913462454453,0,0,0.8002918027997389,0.7258484096158413,0.6986906952426583,0.6665946919823429,0.6326927901913535,class_imbalance,MixUp,none,0,0,0.8270974149388879
PRJ_102,2019,fraud,DenseNet,113693,0.3608625435339024,0.08293250717501882,0.07808727547137839,0,0.5578201919292014,0.06641372536647819,0,0,0.7570698630689694,0.9485931704823094,0.5844271033388431,0.6776937411809316,0.7774678863529043,poor_generalization,SMOTE,oversampling,0,0,0.9070853272656385
PRJ_103,2024,recommender,Transformer,105987,0.11948234525758283,0.23957798171482536,0.2419389692758472,1,0.4853589831598871,0.04897355934357642,0,0,0.8427495744300377,0.9985390785408308,0.989891228927261,0.775102976206139,0.8296469063072032,model_complexity,SMOTE,undersampling,0,1,0.9730490426232472
PRJ_104,2026,fraud,EfficientNet,30590,0.40942411555795205,0.10105215055833097,0.07412244532082882,1,0.6516679187064259,0.1256243179970928,0,0,0.8672831998491102,0.9399109569758477,0.7627174562728465,0.8006709330512665,0.6855189792752632,data_quality,SMOTE,class_weight,0,0,1.0
PRJ_105,2020,medical,Hybrid,78612,0.07046011143258309,0.057378125374376004,0.15344435470392476,0,0.676177562075434,0.1300416061726796,0,0,0.6742021817592637,0.5874407185879797,0.9278686294528932,0.5376147221439718,0.6795128449582302,model_complexity,none,oversampling,1,0,0.7352285468116753
PRJ_106,2018,medical,EfficientNet,54298,0.22770297917178223,0.06379331291132884,0.008297338640606555,0,0.059093890078253275,0.35953895527209895,0,0,0.6215785604962896,0.500094199778291,0.5845405351779962,0.4736041419165971,0.7364157855992722,data_quality,SMOTE,oversampling,0,0,0.7112651056062936
PRJ_107,2023,finance,Transformer,18851,0.574543870631408,0.14372101893100536,0.004500022236303747,0,0.9727763228920858,0.3304156206666288,0,0,0.668577616631699,0.9908993466303138,0.8106722486267648,0.6145013642180723,0.7957146823902642,deployment_shift,MixUp,oversampling,0,0,0.857750046359432
PRJ_108,2022,computer_vision,XGBoost,116950,0.23735142547332938,0.02050228065967812,0.06582894593830002,0,0.7302461470901459,0.2395233185533966,0,0,0.5184494257342935,0.9386308814130897,0.6652040019378869,0.3833738087463857,0.7191420451723476,model_complexity,SMOTE,oversampling,1,1,0.49013949815108976
PRJ_109,2022,medical,XGBoost,43446,0.26960974838108437,0.08033300264650024,0.19729021164718286,0,0.7375657490928268,0.21009590300806408,0,0,0.7293397382540872,0.5323434467575658,0.9779122418603761,0.5805159777330766,0.6087996853970454,model_complexity,MixUp,undersampling,0,0,0.6809774277009579
PRJ_110,2020,fraud,Hybrid,29303,0.5249710199931045,0.04944740260402861,0.042645477889272504,0,0.13169343847203852,0.09367377872619427,0,1,0.879243328068577,0.6313378212993259,0.6357843823755199,0.7624564112258587,0.7655139964838167,label_noise,SMOTE,undersampling,1,0,0.9702168640069306
PRJ_111,2020,finance,XGBoost,83875,0.23780313125441296,0.0716569981205783,0.11741044367017725,0,0.20699257843842678,0.20662905137839163,0,0,0.6801861206631273,0.6095344045509289,0.5183606812504106,0.5592404187488008,0.637809013945742,model_complexity,none,none,0,1,0.7337443578947498
PRJ_112,2024,computer_vision,EfficientNet,49834,0.40308285288503487,0.11910451237115749,0.021773191698942873,0,0.49354658034011867,0.2809035064126657,1,0,0.7468266064471205,0.6373657627597598,0.6972880377988232,0.6797508474256303,0.7476398624885909,class_imbalance,none,none,0,1,0.7987954759859688
PRJ_113,2024,fraud,EfficientNet,4260,0.4743366380447676,0.2865181534454967,0.20529957063755663,0,0.6865899134926068,0.04579505522636205,0,0,0.5006260420765891,0.6845265108804583,0.5605125002425966,0.3551658365490781,0.7466317265656164,model_complexity,none,none,1,0,0.41539291283749824
PRJ_114,2023,medical,EfficientNet,64700,0.34660840452382824,0.20360098700176943,0.09047999770946624,0,0.873698593466345,0.2895892221864375,0,1,0.7374643164834154,0.5332219221778874,0.7669837362738818,0.6859446388792538,0.6497479933277102,class_imbalance,MixUp,oversampling,0,0,0.8631638481611623
PRJ_115,2022,fraud,CNN,79785,0.09969970452916765,0.03690098853712369,0.13966059911260634,0,0.40389786417012374,0.031045857892576346,0,0,0.6372669412690632,0.7951427714765799,0.6131395541071158,0.477890918136646,0.7344838670480834,poor_generalization,SMOTE,undersampling,0,0,0.6583492478550339
PRJ_116,2021,recommender,Hybrid,71942,0.1985925995793419,0.15350441597445352,0.041407086757066336,0,0.6458223862864843,0.2547609269818973,0,0,0.7582962040382449,0.704814447447616,0.6556087475316967,0.7015794364625447,0.8369922239072533,poor_generalization,GAN,none,0,0,0.9039608004890278
PRJ_117,2021,medical,DenseNet,108174,0.21453797529474428,0.042165890273508234,0.12139742491484945,0,0.9256373300253358,0.16566008973129073,0,0,0.5110146879477862,0.5735309252832942,0.7439255985962032,0.38519642026121864,0.6455167238788985,model_complexity,SMOTE,undersampling,1,0,0.627999901684759
PRJ_118,2023,recommender,EfficientNet,111159,0.4516450067390503,0.026460511136961205,0.1517193353942325,1,0.47787844802224244,0.21290301245959045,0,0,0.560633717147952,0.9192746074514141,0.6780928235587971,0.5059930704382507,0.8893852408287466,deployment_shift,SMOTE,none,1,0,0.7501415011737003
PRJ_119,2019,nlp,CNN,27262,0.5491159147595981,0.16344829726355603,0.0413105126106508,0,0.7823883294600873,0.2938311692485653,0,0,0.733193770465841,0.8962606959814596,0.7307227559436563,0.5332366998424538,0.855786310049133,poor_generalization,SMOTE,class_weight,0,1,0.6133409981751365
PRJ_120,2024,medical,CNN,17359,0.316006393741738,0.17973617551209756,0.08836518513669561,0,0.6807558929604856,0.18671283089247517,0,1,0.6833865698277031,0.9745560715447202,0.7564512080735988,0.627689335334225,0.6327853472470686,data_quality,SMOTE,class_weight,1,0,0.8268613430596274
PRJ_121,2022,recommender,DenseNet,114113,0.49048047230138697,0.13236711409659796,0.15143882578476417,0,0.4434558363819041,0.24084679414191182,0,0,0.867493884242551,0.7382416918891463,0.9980614748197205,0.7631536711777623,0.6208150491035482,poor_generalization,GAN,class_weight,0,1,0.9582969638217522
PRJ_122,2023,recommender,EfficientNet,36688,0.17398014184879224,0.009237014898134355,0.24288326059764717,0,0.8720483384470077,0.2108904723359201,0,0,0.5882981953811127,0.9098989024923638,0.6667036610795553,0.42819373099271674,0.8565679164509976,label_noise,GAN,none,0,1,0.6307130099315519
PRJ_123,2025,recommender,XGBoost,94218,0.6316153783573977,0.2811273085376384,0.2054816589849824,0,0.07764933467160506,0.16301721241297235,0,0,0.8236732684556125,0.6744102669847396,0.5554990493956574,0.6410096271303158,0.8828823235032277,model_complexity,SMOTE,none,1,0,0.8310164816847367
PRJ_124,2025,recommender,XGBoost,10850,0.21830010250735435,0.15018728042112534,0.19862888612268717,0,0.8634007668570018,0.1605224096878849,0,0,0.7828345909066793,0.6330840062577687,0.5110134606119086,0.7253006891870832,0.8041401223596404,class_imbalance,MixUp,class_weight,1,0,0.789881056260664
PRJ_125,2021,nlp,Hybrid,659,0.34474797330761925,0.21593743600640583,0.21673336708797092,0,0.46317271675134175,0.09386137671033974,0,0,0.6815787392433428,0.7816444654769074,0.559976846511945,0.5083639404969538,0.9208770917458173,label_noise,none,undersampling,1,0,0.6692954101039729
PRJ_126,2018,fraud,XGBoost,28490,0.27263993112633633,0.030824475735727008,0.04725988118188293,0,0.4669679999636107,0.1361482985223051,1,0,0.8132066549266932,0.9654436860304042,0.9133573299655091,0.6559508470990906,0.6454754735874955,poor_generalization,MixUp,oversampling,0,1,0.8246479996942775
PRJ_127,2018,nlp,Transformer,110895,0.37795259355675587,0.11319409842189708,0.2340802884922892,0,0.7038570916343312,0.001745307860123635,0,0,0.7700560244598673,0.8331927067891032,0.9830237525643386,0.7026526222576419,0.866363226587774,class_imbalance,none,undersampling,1,1,0.7611109721021782
PRJ_128,2019,finance,DenseNet,106739,0.19768748648126983,0.014455803717988868,0.09001261647524458,0,0.3698132559871766,0.02094200807498896,0,0,0.8827199261937144,0.9110899434082116,0.9251740005599477,0.7576597543371842,0.6741979191445303,model_complexity,SMOTE,class_weight,0,0,0.8942055815411252
PRJ_129,2022,computer_vision,EfficientNet,17423,0.19570557383561718,0.08859044327154983,0.03415022591279315,0,0.1992152748940531,0.35608600105446975,0,0,0.7606559041909107,0.5290459760401749,0.5557561061606382,0.599866285471061,0.7805516659493148,poor_generalization,none,none,0,1,0.7129917542237311
PRJ_130,2023,finance,XGBoost,45364,0.32905972248163573,0.15928130352362815,0.14878291872642038,0,0.7739913781527625,0.30916859275044606,0,1,0.5039695284511343,0.5627751073813267,0.5084738324447905,0.3843552545331087,0.8695553741149835,data_quality,GAN,class_weight,1,0,0.6270551027106264
PRJ_131,2020,nlp,Hybrid,21436,0.5031296492407346,0.11152178847189909,0.00033840642886703853,0,0.8297631202876449,0.2424586259733919,0,0,0.6199202110260944,0.5761638928313394,0.9497276062730509,0.4729513997804048,0.848547401129323,model_complexity,GAN,undersampling,1,1,0.7177902885436762
PRJ_132,2023,recommender,DenseNet,82652,0.16598765172896124,0.2970626680762864,0.05978969444556076,0,0.7256272002744159,0.2478938285732357,1,0,0.7122949421147343,0.6575735195662766,0.6381186624875765,0.5646513418470234,0.9435786633483567,poor_generalization,MixUp,oversampling,0,1,0.7435695767954922
PRJ_133,2018,fraud,XGBoost,16741,0.4532035310943412,0.10120204230510704,0.18124529248101312,0,0.6309217902291634,0.17906937016416735,0,1,0.7155252036158476,0.76482986197281,0.6209466470564446,0.6564308647058774,0.7752112499041476,data_quality,GAN,oversampling,0,0,0.844430812167666
PRJ_134,2018,nlp,XGBoost,24772,0.465233251912438,0.12984480066284076,0.01097498566075128,1,0.7931428739967394,0.34151396868186684,0,1,0.5662999119280624,0.5984628522267141,0.9757149051809162,0.4494686661167787,0.9481867528880827,deployment_shift,none,oversampling,1,1,0.5413057591983643
PRJ_135,2019,computer_vision,DenseNet,34564,0.05558771864927384,0.021924468608104496,0.15558581615431152,1,0.5214596387214719,0.3909231631966015,0,0,0.8924711347049179,0.738450053233985,0.859165587686002,0.8139549872373587,0.6865691105366791,model_complexity,none,none,0,1,1.0
PRJ_136,2022,medical,XGBoost,19101,0.440559858194586,0.0036309350328322275,0.0022596172698230443,0,0.848042089601484,0.29154457690797875,0,0,0.6428117375880049,0.5145848818226322,0.7404450733015044,0.4538826273232376,0.8318519040953738,model_complexity,GAN,oversampling,0,0,0.5496179832439594
PRJ_137,2018,medical,CNN,20558,0.39717268660938093,0.2283023770486176,0.09293101660058581,0,0.6220395623709938,0.3969769157499116,0,0,0.6569832744917921,0.7078019479536677,0.9236358338609296,0.4938435284897386,0.9157827412117833,class_imbalance,MixUp,class_weight,1,1,0.7275288149188204
PRJ_138,2022,fraud,CNN,23126,0.11359592894128351,0.20386497814017251,0.05622255420397812,0,0.8396596557087903,0.057525740125925484,0,1,0.6725522595096298,0.9229247752299838,0.7004708812365233,0.5146782749679445,0.8670879272604579,poor_generalization,SMOTE,oversampling,1,1,0.6773432033745539
PRJ_139,2020,medical,CNN,101272,0.07617394170808693,0.17814074424288465,0.00820240603215211,0,0.09505304553269278,0.3306987072104988,0,0,0.7544169875119873,0.8869531108853326,0.6763013029644291,0.6497638517477524,0.8886757496972253,class_imbalance,SMOTE,undersampling,0,0,0.7588122122456809
PRJ_140,2024,nlp,Transformer,85576,0.18915009657450907,0.177129326946808,0.015332738910820654,0,0.2304166621173499,0.0005895288345245664,0,1,0.6448705019194914,0.6121467416425226,0.8315235959017112,0.4864012608371082,0.8596637144355502,model_complexity,none,none,1,0,0.5765133110517048
PRJ_141,2025,nlp,DenseNet,5641,0.20131777656457062,0.0544841903269808,0.0927352520394413,0,0.5906378339946378,0.26440570169892813,0,0,0.8607760786996601,0.8546604142363048,0.5836606520005302,0.6897720507454492,0.873221101098945,model_complexity,MixUp,oversampling,0,1,0.9367437312979444
PRJ_142,2025,medical,Hybrid,21083,0.05,0.030754789219942333,0.12846361605169193,0,0.0982349921890805,0.32140724337397375,0,0,0.7035562222364223,0.9252358073804188,0.6723020422237798,0.5981641067040911,0.6108002665078254,deployment_shift,GAN,undersampling,0,0,0.8347490792180257
PRJ_143,2021,medical,CNN,51219,0.49903679605314627,0.22941574244288374,0.1677638209649786,0,0.9065722106721628,0.006424745992402459,0,0,0.6741296885820944,0.8987736802685997,0.8079559578383606,0.5417332228600789,0.8951473318277408,data_quality,SMOTE,undersampling,0,0,0.6541300269253626
PRJ_144,2020,fraud,Transformer,58502,0.5384396015350599,0.1288787830728194,0.07720860600183521,0,0.13171502857909356,0.346118303563565,0,0,0.6929057445008768,0.6450227659812184,0.9357070170954271,0.6251318906856167,0.8354460479731143,poor_generalization,MixUp,none,1,0,0.8674345584822336
PRJ_145,2022,finance,DenseNet,98062,0.25800559912570203,0.0036470314432160422,0.16850497976469817,0,0.9349944318387654,0.172216083802876,1,0,0.5207343196478916,0.623565777330696,0.6779273796296057,0.38840551988628824,0.6293718375375003,class_imbalance,MixUp,class_weight,0,1,0.4959320656950239
PRJ_146,2025,recommender,Hybrid,56133,0.29197036155162576,0.03485728695763379,0.19524897340374786,1,0.9147311149565036,0.0045922638997511365,0,1,0.814107524606406,0.5515606812040379,0.7738923471916597,0.6739421202627567,0.9426351274643864,deployment_shift,none,class_weight,0,0,0.9220144766624311
PRJ_147,2023,fraud,DenseNet,4617,0.07726873403212078,0.18164480076432138,0.12919748478203955,0,0.5953596612586041,0.06884424112911107,1,0,0.7960645475045853,0.7151873748453966,0.8478987388277224,0.6514594768307675,0.7603077740838905,deployment_shift,SMOTE,class_weight,0,0,0.811380730536919
PRJ_148,2019,fraud,XGBoost,29584,0.37029974916179936,0.13520594248167392,0.16801400968806335,0,0.11706604142416865,0.1796338980043787,0,0,0.7334227869299275,0.9695285479835936,0.5033410646119438,0.6045593539960572,0.8703053553078699,class_imbalance,MixUp,class_weight,0,0,0.704464227363707
PRJ_149,2023,recommender,Hybrid,74403,0.33620771977631214,0.16259702246692978,0.23491287782337705,0,0.498040393056869,0.29712998996252654,0,0,0.5881934773893216,0.5421506573056751,0.903594659395594,0.4293345908347061,0.9014618690352818,deployment_shift,MixUp,none,1,0,0.6027843950044512
PRJ_150,2018,computer_vision,DenseNet,88556,0.49315265732002134,0.0612073997215736,0.1634985230849503,0,0.07714516853958187,0.36446731407203165,0,0,0.8273478265925349,0.6076721906912763,0.7985478850933598,0.769845040069368,0.8081811251372264,poor_generalization,GAN,undersampling,0,0,1.0
PRJ_151,2025,computer_vision,CNN,33958,0.16327919994134857,0.2360308510071382,0.09936203922477291,0,0.4274956503567592,0.08248696203365596,0,0,0.7054444186177298,0.9325966736989055,0.9576285924589115,0.6174408431087806,0.9009383423869466,poor_generalization,GAN,undersampling,0,1,0.8649727615770308
PRJ_152,2023,nlp,Hybrid,11251,0.4429531436669391,0.1498295309600506,0.1337563761497332,0,0.021913328775008956,0.12041843113372522,0,0,0.5577550528534669,0.7455478646915825,0.9635553144292137,0.3901569490500636,0.6368876263377318,poor_generalization,MixUp,undersampling,1,0,0.524034871383458
PRJ_153,2021,fraud,CNN,16454,0.07170169983472874,0.021147583692943395,0.046411676225310755,0,0.28918744629594983,0.1239227501289876,0,0,0.7656877539955873,0.7677769074398363,0.6784429875855551,0.5834341622190611,0.7238262055577526,label_noise,none,undersampling,1,1,0.7962592993372934
PRJ_154,2026,finance,DenseNet,17913,0.3748178849311953,0.10632748463791646,0.1264085383554897,0,0.50313247255154,0.07754522717475708,1,0,0.8764483250134694,0.9189541874259017,0.9293821396747362,0.6950004100421225,0.861924548783009,data_quality,SMOTE,none,0,1,0.7655140025588405
PRJ_155,2023,finance,EfficientNet,15455,0.4450362053958418,0.06887944822619059,0.029387825037554993,0,0.1613628010553837,0.0334217350042759,0,0,0.5661137960571829,0.9454277674915734,0.6207684208508408,0.5158149757743223,0.7239949645260254,model_complexity,SMOTE,undersampling,0,0,0.7095628993450285
